,appId,day_month_year,sentiment_score,2wk_avg_sen
61,com.depop,2014-05-22,0.42095,0.21852530612244897
62,com.depop,2014-05-23,0.4703,0.22744673469387758
63,com.depop,2014-05-24,0.25295,0.2510181632653061
64,com.depop,2014-05-25,0.3054,0.26965816326530617
65,com.depop,2014-05-26,0.46786666666666665,0.30333333333333334
66,com.depop,2014-05-28,-0.37820000000000004,0.27336190476190475
67,com.depop,2014-05-29,0.49739999999999995,0.25675476190476193
68,com.depop,2014-05-30,-0.09793333333333332,0.24435238095238096
69,com.depop,2014-05-31,-0.6731,0.1423952380952381
70,com.depop,2014-06-01,-0.5001,0.0770702380952381
71,com.depop,2014-06-02,0.62085,0.07283809523809524
72,com.depop,2014-06-03,0.2585,0.0571702380952381
73,com.depop,2014-06-04,-0.5095,0.021163095238095238
74,com.depop,2014-06-06,0.330275,0.10468988095238095
75,com.depop,2014-06-09,-0.0297,0.07250059523809524
76,com.depop,2014-06-10,0.0,0.0389077380952381
77,com.depop,2014-06-11,0.28595,0.04126488095238095
78,com.depop,2014-06-12,0.07777499999999998,0.025005952380952375
79,com.depop,2014-06-13,0.55635,0.03132619047619047
80,com.depop,2014-06-15,0.8334,0.11786904761904762
81,com.depop,2014-06-17,0.0,0.08234047619047621
82,com.depop,2014-06-19,0.08333333333333333,0.09528809523809524
83,com.depop,2014-06-20,-0.28250000000000003,0.12318809523809524
84,com.depop,2014-06-23,0.0,0.15890952380952378
85,com.depop,2014-06-25,0.0,0.11456309523809523
86,com.depop,2014-06-27,0.1901,0.10967738095238096
87,com.depop,2014-06-30,0.9394,0.2131702380952381
88,com.depop,2014-07-02,-0.2626,0.1708220238095238
89,com.depop,2014-07-04,-0.4767,0.13889345238095238
90,com.depop,2014-07-05,-0.5106,0.10242202380952381
91,com.depop,2014-07-06,-0.8308,0.022654166666666673
92,com.depop,2014-07-07,0.1531,0.028034523809523818
93,com.depop,2014-07-10,-0.21735,-0.027229761904761896
94,com.depop,2014-07-11,0.55575,-0.04706190476190476
95,com.depop,2014-07-16,0.4798,-0.012790476190476185
96,com.depop,2014-07-17,0.7634,0.035785714285714296
97,com.depop,2014-07-18,0.6249,0.1006
98,com.depop,2014-07-23,0.31845,0.12334642857142857
99,com.depop,2014-07-24,-0.9454,0.05581785714285714
100,com.depop,2014-07-26,-0.3563,0.01678928571428572
101,com.depop,2014-07-28,0.1191,-0.04180357142857143
102,com.depop,2014-07-31,0.3663,0.0031178571428571405
103,com.depop,2014-08-01,-0.4767,0.0031178571428571405
104,com.depop,2014-08-02,-0.07624999999999998,0.03414285714285715
105,com.depop,2014-08-03,-0.7692,0.03854285714285714
106,com.depop,2014-08-05,-0.3926,-0.0004357142857142893
107,com.depop,2014-08-06,0.7096,0.065775
108,com.depop,2014-08-07,0.76665,0.08083928571428571
109,com.depop,2014-08-08,-0.21005,0.03156428571428572
110,com.depop,2014-08-09,0.43989999999999996,0.008457142857142861
111,com.depop,2014-08-10,0.6676666666666667,0.01151190476190477
112,com.depop,2014-08-11,0.795,0.04555119047619049
113,com.depop,2014-08-12,-0.296,0.09193690476190476
114,com.depop,2014-08-18,0.43694999999999995,0.14859761904761906
115,com.depop,2014-08-21,0.4923,0.1752547619047619
116,com.depop,2014-08-22,0.807,0.20673333333333335
117,com.depop,2014-08-23,0.6208,0.2851261904761905
118,com.depop,2014-08-24,-0.44895,0.2585047619047619
119,com.depop,2014-08-26,0.0,0.31344761904761903
120,com.depop,2014-08-28,0.0,0.3414904761904762
121,com.depop,2014-08-29,0.4927,0.32599761904761904
122,com.depop,2014-08-31,-0.4653,0.2380011904761905
123,com.depop,2014-09-01,-0.4574,0.22033333333333335
124,com.depop,2014-09-03,-0.3998,0.16035476190476192
125,com.depop,2014-09-06,0.75895,0.16687500000000002
126,com.depop,2014-09-09,0.3612,0.13588928571428574
127,com.depop,2014-09-10,0.245,0.17453214285714289
128,com.depop,2014-09-12,0.3182,0.16605
129,com.depop,2014-09-13,0.9217,0.19672142857142857
130,com.depop,2014-09-14,0.27,0.15836428571428574
131,com.depop,2014-09-16,0.0,0.11402142857142859
132,com.depop,2014-09-18,0.7964,0.20297500000000004
133,com.depop,2014-09-19,0.5859,0.24482500000000001
134,com.depop,2014-09-21,-0.2247,0.228775
135,com.depop,2014-09-22,-0.5388,0.1550964285714286
136,com.depop,2014-09-25,0.8122,0.24634642857142858
137,com.depop,2014-09-26,0.4927,0.3142107142857143
138,com.depop,2014-09-27,0.0,0.3427678571428571
139,com.depop,2014-10-04,0.102,0.2958428571428572
140,com.depop,2014-10-06,0.54,0.3086142857142858
141,com.depop,2014-10-09,0.7778,0.34667142857142863
142,com.depop,2014-10-11,0.0,0.32394285714285714
143,com.depop,2014-10-13,0.092,0.26467857142857143
144,com.depop,2014-10-16,-0.2481,0.22767142857142858
145,com.depop,2014-10-19,0.7474,0.28105714285714284
146,com.depop,2014-10-26,0.4404,0.2556285714285714
147,com.depop,2014-10-28,0.0,0.21377857142857143
148,com.depop,2014-10-29,0.4295,0.2605071428571429
149,com.depop,2014-10-30,0.1591,0.3103571428571429
150,com.depop,2014-11-01,-0.5939,0.2099214285714286
151,com.depop,2014-11-02,0.0,0.17472857142857143
152,com.depop,2014-11-03,-0.312,0.15244285714285713
153,com.depop,2014-11-05,-0.7609,0.09080714285714286
154,com.depop,2014-11-06,0.3182,0.07496428571428572
155,com.depop,2014-11-09,0.6808,0.0680357142857143
156,com.depop,2014-11-10,0.0,0.0680357142857143
157,com.depop,2014-11-11,0.1707,0.07365714285714287
158,com.depop,2014-11-16,-0.0834,0.08542142857142858
159,com.depop,2014-11-18,0.1779,0.044742857142857154
160,com.depop,2014-11-19,-0.07174999999999998,0.008160714285714299
161,com.depop,2014-11-20,0.4168,0.03793214285714287
162,com.depop,2014-11-23,0.4588,0.04002500000000001
163,com.depop,2014-11-24,-0.0191,0.027296428571428583
164,com.depop,2014-11-26,-0.2732,0.05020357142857144
165,com.depop,2014-11-28,-0.3818,0.022932142857142873
166,com.depop,2014-11-30,0.3827,0.07255357142857144
167,com.depop,2014-12-03,0.3412,0.15127500000000002
168,com.depop,2014-12-05,0.4588,0.16131785714285715
169,com.depop,2014-12-06,0.8802,0.1755607142857143
170,com.depop,2014-12-07,0.21075,0.1906142857142857
171,com.depop,2014-12-09,0.08523333333333333,0.18450952380952382
172,com.depop,2014-12-10,-0.8802,0.12759523809523812
173,com.depop,2014-12-12,0.4215,0.14499523809523812
174,com.depop,2014-12-14,-0.1779,0.13741309523809525
175,com.depop,2014-12-15,0.0,0.10764166666666668
176,com.depop,2014-12-25,0.6588,0.12192738095238097
177,com.depop,2014-12-27,0.6249,0.16792738095238097
178,com.depop,2014-12-28,0.0,0.1874416666666667
179,com.depop,2014-12-29,-0.2278,0.19844166666666668
180,com.depop,2014-12-31,-0.296,0.14996309523809526
181,com.depop,2015-01-03,0.6369,0.17108452380952383
182,com.depop,2015-01-05,0.0,0.13831309523809526
183,com.depop,2015-01-11,0.7615,0.12983452380952382
184,com.depop,2015-01-16,0.6249,0.1594166666666667
185,com.depop,2015-01-21,0.5346,0.19151428571428572
186,com.depop,2015-01-22,0.807,0.31202857142857143
187,com.depop,2015-01-23,0.47539999999999993,0.3158785714285714
188,com.depop,2015-01-24,0.28025555555555554,0.3486039682539683
189,com.depop,2015-01-25,0.6632166666666667,0.3959765873015873
190,com.depop,2015-01-26,0.6249,0.3935551587301587
191,com.depop,2015-01-27,0.6521,0.39549801587301586
192,com.depop,2015-01-28,0.22663333333333333,0.4116861111111111
193,com.depop,2015-01-29,0.7801,0.4836789682539683
194,com.depop,2015-01-30,-0.1541,0.4938146825396825
195,com.depop,2015-02-01,0.33574000000000004,0.472303253968254
196,com.depop,2015-02-02,0.5826333333333333,0.5139199206349206
197,com.depop,2015-02-03,0.5614,0.49962706349206354
198,com.depop,2015-02-04,0.31845,0.47773777777777776
199,com.depop,2015-02-05,0.6102166666666666,0.4831389682539683
200,com.depop,2015-02-06,0.49524999999999997,0.4608711111111111
201,com.depop,2015-02-08,0.1591,0.438278253968254
202,com.depop,2015-02-09,0.42519999999999997,0.4486314285714285
203,com.depop,2015-02-10,0.25083333333333335,0.4191754761904762
204,com.depop,2015-02-11,0.70095,0.42460761904761907
205,com.depop,2015-02-12,0.7536499999999999,0.4318611904761905
206,com.depop,2015-02-13,0.55545,0.4553480952380952
207,com.depop,2015-02-15,0.0,0.39962666666666663
208,com.depop,2015-02-16,0.0,0.41063380952380957
209,com.depop,2015-02-19,0.5648,0.42699523809523804
210,com.depop,2015-02-20,-0.1808,0.37246428571428575
211,com.depop,2015-02-21,0.3749,0.35914285714285715
212,com.depop,2015-02-22,0.6249,0.3810321428571429
213,com.depop,2015-02-24,0.6988,0.3873595238095238
214,com.depop,2015-02-27,0.27725,0.37178809523809525
215,com.depop,2015-02-28,0.872,0.42270952380952387
216,com.depop,2015-03-01,0.4404,0.42379523809523817
217,com.depop,2015-03-02,0.6561,0.45274285714285717
218,com.depop,2015-03-03,0.4588,0.4354464285714286
219,com.depop,2015-03-04,0.5292,0.41941428571428574
220,com.depop,2015-03-05,0.4800375,0.41402767857142864
221,com.depop,2015-03-06,0.5106,0.4504991071428572
222,com.depop,2015-03-07,0.4926,0.48568482142857144
223,com.depop,2015-03-09,0.42405,0.47563125000000006
224,com.depop,2015-03-10,0.15621428571428572,0.4997036989795918
225,com.depop,2015-03-11,0.1468,0.48341084183673466
226,com.depop,2015-03-12,-0.26940000000000003,0.41953227040816327
227,com.depop,2015-03-13,0.4753,0.4035679846938776
228,com.depop,2015-03-14,0.8223,0.4425001275510204
229,com.depop,2015-03-15,0.39225,0.4082322704081633
230,com.depop,2015-03-16,0.4604,0.40966084183673473
231,com.depop,2015-03-17,0.8858,0.4260679846938776
232,com.depop,2015-03-18,0.7906,0.4497679846938776
233,com.depop,2015-03-19,0.2732,0.43148227040816334
234,com.depop,2015-03-20,-0.3483666666666667,0.3723105442176871
235,com.depop,2015-03-21,-0.55265,0.29636411564625853
236,com.depop,2015-03-22,0.0,0.2611784013605442
237,com.depop,2015-03-23,0.2202,0.24661768707482998
238,com.depop,2015-03-24,-0.05735000000000001,0.23136309523809526
239,com.depop,2015-03-25,0.0,0.220877380952381
240,com.depop,2015-03-26,0.4012,0.26877738095238096
241,com.depop,2015-03-27,-0.15864999999999999,0.22349523809523814
242,com.depop,2015-03-28,0.7165999999999999,0.2159452380952381
243,com.depop,2015-03-29,0.6445666666666666,0.23396785714285714
244,com.depop,2015-03-31,0.2017,0.21548928571428574
245,com.depop,2015-04-01,0.4618,0.1852035714285714
246,com.depop,2015-04-02,0.7392333333333333,0.1815345238095238
247,com.depop,2015-04-03,0.01150000000000001,0.16284166666666663
248,com.depop,2015-04-05,0.24065,0.2049142857142857
249,com.depop,2015-04-06,0.3716,0.27093214285714284
250,com.depop,2015-04-07,0.30556666666666665,0.29275833333333334
251,com.depop,2015-04-08,0.16423333333333334,0.2887607142857143
252,com.depop,2015-04-09,0.13130000000000003,0.3022357142857143
253,com.depop,2015-04-10,0.1502,0.3129642857142857
254,com.depop,2015-04-11,0.575025,0.3253803571428571
255,com.depop,2015-04-12,0.5528500000000001,0.3762017857142857
256,com.depop,2015-04-13,0.2990333333333333,0.34637559523809525
257,com.depop,2015-04-14,0.620225,0.3446369047619048
258,com.depop,2015-04-15,0.9059,0.3949369047619048
259,com.depop,2015-04-16,0.6433,0.40790119047619056
260,com.depop,2015-04-17,-0.08306666666666668,0.34916547619047617
261,com.depop,2015-04-18,-0.06315,0.3438333333333334
262,com.depop,2015-04-19,0.6567333333333334,0.3735535714285715
263,com.depop,2015-04-20,0.69,0.39629642857142855
264,com.depop,2015-04-21,0.4404,0.40592738095238096
265,com.depop,2015-04-22,0.011450000000000016,0.39501428571428576
266,com.depop,2015-04-23,0.4773,0.4197285714285714
267,com.depop,2015-04-24,0.90395,0.47356785714285715
268,com.depop,2015-04-25,0.6249,0.4771303571428572
269,com.depop,2015-04-26,0.43484999999999996,0.4687017857142857
270,com.depop,2015-04-27,-0.37929999999999997,0.4202494047619048
271,com.depop,2015-04-30,0.22494999999999998,0.3920154761904762
272,com.depop,2015-05-01,0.32905,0.35081190476190477
273,com.depop,2015-05-02,-0.6661,0.25728333333333336
274,com.depop,2015-05-03,-0.03300000000000003,0.2608595238095238
275,com.depop,2015-05-04,0.8519,0.3262202380952381
276,com.depop,2015-05-06,0.9304,0.3457678571428571
277,com.depop,2015-05-07,0.43522,0.32756928571428573
278,com.depop,2015-05-08,0.7236,0.34779785714285716
279,com.depop,2015-05-10,0.75615,0.4009907142857143
280,com.depop,2015-05-11,-0.864,0.3051835714285715
281,com.depop,2015-05-12,-0.6629,0.19326571428571432
282,com.depop,2015-05-13,0.188075,0.16206392857142854
283,com.depop,2015-05-14,0.7463666666666667,0.18431511904761907
284,com.depop,2015-05-15,0.431975,0.24226333333333336
285,com.depop,2015-05-16,0.7148,0.27725261904761905
286,com.depop,2015-05-17,0.6705,0.3016419047619047
287,com.depop,2015-05-18,0.6724,0.39724904761904767
288,com.depop,2015-05-19,0.7898333333333333,0.4560228571428572
289,com.depop,2015-05-21,0.5111,0.43168
290,com.depop,2015-05-22,0.3102,0.38738
291,com.depop,2015-05-23,0.431,0.38707857142857144
292,com.depop,2015-05-24,0.4927,0.3705857142857143
293,com.depop,2015-05-25,0.8729,0.378925
294,com.depop,2015-05-27,-0.6483,0.39433214285714285
295,com.depop,2015-05-28,0.12785,0.4508142857142858
296,com.depop,2015-05-29,0.773,0.4925946428571429
297,com.depop,2015-05-30,-0.1572,0.4280541666666666
298,com.depop,2015-05-31,0.6369,0.4426916666666667
299,com.depop,2015-06-01,0.32039999999999996,0.4145202380952381
300,com.depop,2015-06-02,-0.0972,0.3596845238095238
301,com.depop,2015-06-03,0.9889,0.3822916666666667
302,com.depop,2015-06-04,0.6896,0.37513214285714286
303,com.depop,2015-06-05,0.6191,0.38284642857142853
304,com.depop,2015-06-08,0.9493,0.42849642857142856
305,com.depop,2015-06-09,-0.047850000000000004,0.39429285714285717
306,com.depop,2015-06-10,0.48605,0.3938178571428571
307,com.depop,2015-06-11,0.1433,0.34170357142857144
308,com.depop,2015-06-12,0.6641333333333334,0.43544880952380954
309,com.depop,2015-06-13,0.36795,0.45259880952380954
310,com.depop,2015-06-14,-0.08895,0.3910309523809524
311,com.depop,2015-06-15,0.34,0.42654523809523814
312,com.depop,2015-06-16,0.8126,0.43909523809523815
313,com.depop,2015-06-17,0.5539999999999999,0.45578095238095245
314,com.depop,2015-06-18,0.2821,0.48287380952380954
315,com.depop,2015-06-20,0.7814,0.46805238095238094
316,com.depop,2015-06-23,-0.026166666666666654,0.4169261904761905
317,com.depop,2015-06-24,0.4267,0.40318333333333334
318,com.depop,2015-06-25,0.4103,0.36468333333333336
319,com.depop,2015-06-27,0.4404,0.39955833333333335
320,com.depop,2015-06-28,0.6697,0.41267619047619053
321,com.depop,2015-06-29,0.9413,0.4696761904761905
322,com.depop,2015-06-30,0.98115,0.4923202380952381
323,com.depop,2015-07-01,0.4404,0.4974952380952381
324,com.depop,2015-07-02,0.0383,0.5065845238095238
325,com.depop,2015-07-04,-0.09866666666666667,0.47525119047619047
326,com.depop,2015-07-05,0.8489,0.4778440476190476
327,com.depop,2015-07-07,0.6585,0.48530833333333334
328,com.depop,2015-07-08,0.8591,0.5265226190476191
329,com.depop,2015-07-09,0.31296666666666667,0.4930630952380953
330,com.depop,2015-07-10,0.18089999999999998,0.5078535714285715
331,com.depop,2015-07-11,0.46005,0.5102357142857142
332,com.depop,2015-07-13,-0.1139,0.4727928571428572
333,com.depop,2015-07-14,0.1741,0.4537714285714286
334,com.depop,2015-07-15,0.0817666666666667,0.4117761904761905
335,com.depop,2015-07-16,0.5964400000000001,0.3871433333333334
336,com.depop,2015-07-18,-0.22245,0.30117190476190475
337,com.depop,2015-07-19,0.0,0.2697147619047619
338,com.depop,2015-07-21,0.1935,0.2808004761904762
339,com.depop,2015-07-22,0.372,0.3144195238095238
340,com.depop,2015-07-23,0.61625,0.2978016666666667
341,com.depop,2015-07-24,0.25465,0.26895523809523814
342,com.depop,2015-07-25,0.2002,0.2218909523809524
343,com.depop,2015-07-26,0.5598333333333333,0.23952428571428572
344,com.depop,2015-07-27,0.67365,0.2747207142857143
345,com.depop,2015-07-28,0.7783,0.29745285714285713
346,com.depop,2015-07-29,0.8619,0.36715285714285717
347,com.depop,2015-07-30,0.81675,0.4130564285714286
348,com.depop,2015-08-01,0.8122,0.4652302380952381
349,com.depop,2015-08-02,0.54555,0.4615952380952381
350,com.depop,2015-08-03,0.5994,0.5202988095238095
351,com.depop,2015-08-04,0.81555,0.5785523809523809
352,com.depop,2015-08-05,0.5900833333333333,0.6068797619047619
353,com.depop,2015-08-06,0.32313333333333333,0.6033892857142857
354,com.depop,2015-08-07,0.50865,0.5957035714285714
355,com.depop,2015-08-08,0.7681999999999999,0.6323857142857143
356,com.depop,2015-08-09,0.24373333333333336,0.6354952380952381
357,com.depop,2015-08-10,0.2254,0.6116071428571429
358,com.depop,2015-08-11,0.31064444444444445,0.5856781746031745
359,com.depop,2015-08-12,0.6924333333333333,0.5795448412698413
360,com.depop,2015-08-13,0.22054999999999997,0.5337341269841269
361,com.depop,2015-08-14,0.22546,0.49149912698412695
362,com.depop,2015-08-15,-0.3308,0.4098562698412698
363,com.depop,2015-08-16,-0.6041,0.32773841269841275
364,com.depop,2015-08-17,0.7355499999999999,0.33746341269841273
365,com.depop,2015-08-18,0.9646,0.3481098412698413
366,com.depop,2015-08-19,0.822025,0.36467710317460317
367,com.depop,2015-08-20,0.044899999999999995,0.34480329365079365
368,com.depop,2015-08-21,0.27826666666666666,0.3283473412698412
369,com.depop,2015-08-22,0.431,0.304261626984127
370,com.depop,2015-08-23,0.524625,0.3243253174603175
371,com.depop,2015-08-24,-0.15655,0.2970431746031746
372,com.depop,2015-08-25,-0.25,0.25699714285714287
373,com.depop,2015-08-26,0.5359333333333334,0.24581857142857144
374,com.depop,2015-08-28,0.6386666666666666,0.27568404761904763
375,com.depop,2015-08-29,0.7644,0.3141797619047619
376,com.depop,2015-08-30,-0.39675,0.30946904761904764
377,com.depop,2015-08-31,0.16715000000000002,0.3645583333333334
378,com.depop,2015-09-01,0.4432,0.3436761904761905
379,com.depop,2015-09-02,0.8490000000000001,0.33541904761904767
380,com.depop,2015-09-03,0.89395,0.34055654761904763
381,com.depop,2015-09-04,0.4748,0.37126369047619046
382,com.depop,2015-09-05,-0.3412,0.3270160714285715
383,com.depop,2015-09-06,0.4404,0.3276875
384,com.depop,2015-09-07,-0.4201,0.26020714285714286
385,com.depop,2015-09-08,0.5659666666666666,0.31181547619047617
386,com.depop,2015-09-09,0.31755,0.35235476190476195
387,com.depop,2015-09-10,0.7825,0.36996666666666667
388,com.depop,2015-09-11,0.4588,0.35711904761904767
389,com.depop,2015-09-12,0.523,0.3398761904761905
390,com.depop,2015-09-13,0.3219166666666667,0.3912095238095238
391,com.depop,2015-09-16,0.766875,0.43404702380952387
392,com.depop,2015-09-17,0.5141333333333333,0.4391136904761905
393,com.depop,2015-09-18,0.8977,0.4425922619047619
394,com.depop,2015-09-19,0.64374,0.4247201190476191
395,com.depop,2015-09-20,0.43295,0.42173083333333333
396,com.depop,2015-09-21,0.4576,0.47878797619047614
397,com.depop,2015-09-23,0.08905000000000002,0.4536915476190476
398,com.depop,2015-09-24,0.13229999999999997,0.4931486904761905
399,com.depop,2015-09-25,0.7542500000000001,0.5065975
400,com.depop,2015-09-26,0.45753333333333335,0.5165963095238095
401,com.depop,2015-09-27,0.5464,0.49973202380952386
402,com.depop,2015-09-28,-0.5697,0.4262677380952381
403,com.depop,2015-09-29,0.0,0.3889105952380953
404,com.depop,2015-09-30,0.87355,0.4283129761904762
405,com.depop,2015-10-01,0.6588,0.42059333333333343
406,com.depop,2015-10-02,0.5799000000000001,0.4252909523809524
407,com.depop,2015-10-03,0.3094,0.3832695238095238
408,com.depop,2015-10-04,0.6369,0.3827809523809525
409,com.depop,2015-10-05,0.5370666666666667,0.3902178571428572
410,com.depop,2015-10-06,0.74875,0.4110142857142858
411,com.depop,2015-10-07,0.8573,0.46588928571428573
412,com.depop,2015-10-08,0.569775,0.4971375
413,com.depop,2015-10-09,0.011999999999999997,0.4441196428571429
414,com.depop,2015-10-10,0.899,0.47565297619047625
415,com.depop,2015-10-11,0.44864,0.4686701190476191
416,com.depop,2015-10-12,0.7129,0.5602844047619049
417,com.depop,2015-10-13,0.47744,0.594387261904762
418,com.depop,2015-10-14,0.57355,0.5729586904761905
419,com.depop,2015-10-15,0.5245333333333333,0.5633682142857144
420,com.depop,2015-10-16,0.0,0.5219467857142858
421,com.depop,2015-10-17,0.5663,0.5402967857142857
422,com.depop,2015-10-18,0.4221333333333333,0.5249563095238096
423,com.depop,2015-10-19,0.52325,0.5239694047619048
424,com.depop,2015-10-20,0.0864,0.47665869047619047
425,com.depop,2015-10-21,0.4037,0.4442586904761905
426,com.depop,2015-10-22,0.6998,0.4535461904761905
427,com.depop,2015-10-23,0.6369,0.49818190476190477
428,com.depop,2015-10-24,-0.0015799999999999703,0.43385476190476185
429,com.depop,2015-10-25,0.351,0.42688047619047614
430,com.depop,2015-10-26,0.5334,0.41405904761904766
431,com.depop,2015-10-27,0.12404000000000001,0.3888161904761905
432,com.depop,2015-10-28,0.44935,0.3799447619047619
433,com.depop,2015-10-29,0.21352,0.3577295238095238
434,com.depop,2015-10-30,0.2494166666666667,0.37554499999999996
435,com.depop,2015-10-31,0.3623,0.36097357142857145
436,com.depop,2015-11-01,-0.56662,0.2903483333333333
437,com.depop,2015-11-02,0.06558,0.2576576190476191
438,com.depop,2015-11-03,0.0969923076923077,0.2584142124542125
439,com.depop,2015-11-04,0.6792,0.2780927838827839
440,com.depop,2015-11-05,0.10437500000000001,0.23556242673992678
441,com.depop,2015-11-06,0.6597,0.23719099816849817
442,com.depop,2015-11-07,0.77715,0.2928145695970696
443,com.depop,2015-11-08,0.8807,0.3306502838827839
444,com.depop,2015-11-09,0.15309999999999999,0.3034859981684982
445,com.depop,2015-11-10,0.6249,0.3392617124542125
446,com.depop,2015-11-11,0.0,0.3071652838827839
447,com.depop,2015-11-12,-0.2457,0.2743638553113553
448,com.depop,2015-11-13,-0.0882,0.2502483791208791
449,com.depop,2015-11-14,0.6818333333333334,0.2730721886446887
450,com.depop,2015-11-15,0.6113,0.35720933150183154
451,com.depop,2015-11-16,0.3871,0.3801750457875458
452,com.depop,2015-11-17,0.28636666666666666,0.3937017857142857
453,com.depop,2015-11-18,0.8195,0.40372321428571434
454,com.depop,2015-11-19,0.765775,0.4509660714285714
455,com.depop,2015-11-20,0.6716428571428572,0.4518191326530613
456,com.depop,2015-11-21,0.4959,0.4317298469387755
457,com.depop,2015-11-22,0.94615,0.4364048469387755
458,com.depop,2015-11-23,0.4877,0.46030484693877555
459,com.depop,2015-11-24,0.09054999999999999,0.42213698979591835
460,com.depop,2015-11-25,0.16445,0.43388341836734695
461,com.depop,2015-11-26,0.03596666666666667,0.45400246598639465
462,com.depop,2015-11-27,0.44683333333333336,0.4922191326530613
463,com.depop,2015-11-28,0.49755,0.479056037414966
464,com.depop,2015-11-29,0.27443999999999996,0.45499460884353743
465,com.depop,2015-11-30,0.603975,0.4704856802721089
466,com.depop,2015-12-01,0.2325,0.46663806122448986
467,com.depop,2015-12-02,0.480475,0.4424219897959184
468,com.depop,2015-12-03,0.8172,0.44609520408163267
469,com.depop,2015-12-04,0.5336666666666666,0.43623976190476194
470,com.depop,2015-12-05,0.4404,0.4322754761904762
471,com.depop,2015-12-06,0.7351,0.4172004761904762
472,com.depop,2015-12-07,0.7902,0.4388076190476191
473,com.depop,2015-12-08,0.0,0.4323397619047619
474,com.depop,2015-12-09,0.0,0.4205933333333333
475,com.depop,2015-12-10,0.4404,0.4494814285714286
476,com.depop,2015-12-11,-0.17804999999999999,0.4048469047619047
477,com.depop,2015-12-13,0.92935,0.43568976190476194
478,com.depop,2015-12-14,0.8038,0.4735011904761905
479,com.depop,2015-12-15,0.6184499999999999,0.4745351190476191
480,com.depop,2015-12-17,0.8638333333333333,0.5196303571428571
481,com.depop,2015-12-18,0.8480333333333334,0.5458845238095238
482,com.depop,2015-12-19,0.15136666666666668,0.498325
483,com.depop,2015-12-20,0.7471,0.5135702380952382
